"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.n_step_return","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.target_update_interval","algo.target_update_tau","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","byol","byol_tau","c1","classifier","control","cosine_nce","debug_cuda_idx","der","detach_model","dirichlet_alpha","distributional","dqn_hidden_size","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.seed","env.stack_actions","eps_steps","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.seed","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","final_eval_only","frame_dropout","game","global_local_nce","global_nce","grad_scale_factor","grayscale","hard_neg_factor","imagesize","init","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model_nce_weight","model_rl_weight","momentum_encoder","n_gpu","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","prioritized_replay","q_dirichlet","replay_ratio","reward_loss_weight","runner.log_interval_steps","runner.n_steps","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","cum_steps","gradNorm","loss","modelGradNorm","modelRLLoss","tdAbsErr"
"brisk-fire-1387","1lre75qw","brisk-fire-1387","finished","-","ankeshanand","","2020-06-25T18:25:15.000Z","10929","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","up_n_down","1","84","2","0","5000","0","false","up_n_down","1","27000","84","2","0","84","0","0","0","1","0","up_n_down","0","1","0.5","1","0","84","pytorch","5","1","256","true","0","10","true","5","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","2","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","6.090960389222056","6.090960389222056","6.733814597200758","6.109165121827382","5.333141349272183","0.2155080253153768","7905.849056603773","7905.849056603773","7905.849056603773","3.1452427715886406","3.1452427715886406","24960","7160","3400","0.9305592932375448","0.9305592932375448","0.660625553917075","0.660625553917075","3020.298425816508","2349.7028301886794","2349.7028301886794","22677","1874.5","906","1766.874393938136","0.07135136813763529","0","0.17490165503136815","145.6556603773585","145.6556603773585","1424","113","49","112.46730894427802","145.6556603773585","145.6556603773585","1424","113","49","112.46730894427802","0.33823897153586147","100000","0.4106082018688321","0.953546557700634","0.20201935097277168","0","0.14966073632240295"
"still-snow-1386","3tlrxffi","still-snow-1386","crashed","-","ankeshanand","","2020-06-25T18:25:13.000Z","5811","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","frostbite","1","84","2","0","5000","0","false","frostbite","1","27000","84","2","0","84","0","0","0","1","0","frostbite","0","1","0.5","1","0","84","pytorch","5","1","256","true","0","10","true","5","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","2","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","1.9521998099756523","1.9521998099756523","5.733331739876499","1.8203871671989849","0","1.212020560035444","74.84","74.84","74.84","0.012025948103792415","0.012025948103792415","230","70","0","0.03664006081337894","0.03664006081337894","0.0022578756294648087","0.0022578756294648087","39.36463387356727","389.066","389.066","614","387","243","68.26650455384397","0.05261332724522799","0","0.2410651734255254","7.484","7.484","23","7","0","3.936463387356727","7.484","7.484","23","7","0","3.936463387356727","0.4204443105086684","70000","0.4563502913028002","0.9248933723121882","0.35283474931120873","0","0.13860738277435303"
"twilight-frost-1385","2a0g8hz9","twilight-frost-1385","finished","-","ankeshanand","","2020-06-25T18:24:48.000Z","13568","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","battle_zone","1","84","1","0","5000","0","false","battle_zone","1","27000","84","1","0","84","0","0","0","1","0","battle_zone","0","1","0.5","1","0","84","pytorch","5","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","1","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","0.885121823621099","0.885121823621099","1.0329286474627952","0.8701217266284917","0.6151316008471389","0.0807446143268289","16352.272727272728","16352.272727272728","16352.272727272728","1.802059697508272","1.802059697508272","35000","17000","3000","0.5844725449988608","0.5844725449988608","0.4017593202863464","0.4017593202863464","4519.418806645635","1889.8068181818185","1889.8068181818185","27001","1690","1092","1610.115616905195","0.03618876163773239","0","0.1413971533998847","13.87121212121212","13.87121212121212","25","14","3","3.511680300192796","13.87121212121212","13.87121212121212","25","14","3","3.511680300192796","0.20710920005366207","100000","0.12142803243212402","0.3397618067763746","0.05121350484453142","0","0.09142360836267471"
"gallant-sponge-1384","tmx4ap2o","gallant-sponge-1384","finished","-","ankeshanand","","2020-06-25T18:24:36.000Z","8958","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","assault","1","84","1","0","5000","0","false","assault","1","27000","84","1","0","84","0","0","0","1","0","assault","0","1","0.5","1","0","84","pytorch","5","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","1","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","3.587509632598803","3.587509632598803","6.556534645023921","3.628481991230765","1.0150785669264617","0.9073064568192536","468.12783171521033","468.12783171521033","468.12783171521033","1.1768574315862566","1.1768574315862566","756","462","126","0.07834210027265522","0.07834210027265522","0.4729173050716134","0.4729173050716134","121.94232350170442","807.9967637540453","807.9967637540453","1499","800","271","196.945707340912","0.07633441210836173","0","0.2408880990706384","22.297734627831716","22.297734627831716","36","22","6","5.817507449616318","22.297734627831716","22.297734627831716","36","22","6","5.817507449616318","0.4697371425502002","100000","0.3700339942228049","0.7793415152311325","0.04705690816696733","0","0.1058003380894661"
"leafy-microwave-1383","2tzweffy","leafy-microwave-1383","finished","-","ankeshanand","","2020-06-25T18:23:47.000Z","13700","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","breakout","1","84","5","0","5000","0","false","breakout","1","27000","84","5","0","84","0","0","0","1","0","breakout","0","1","0.5","1","0","84","pytorch","5","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","5","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","1.8478943506652323","1.8478943506652323","2.2738833084784207","1.8682067837730365","1.4843682867964532","0.21337854348494228","6.925619834710743","6.925619834710743","6.925619834710743","26.12809917355372","26.12809917355372","30","7","4","0.013080400086885465","0.013080400086885465","0.18144513314967856","0.18144513314967856","2.8666370692641414","4100.710743801653","4100.710743801653","27001","396","264","6814.051459777519","0.03105243564732373","0","0.21149992378652097","6.776859504132231","6.776859504132231","12","7","4","2.0020138757694235","6.776859504132231","6.776859504132231","12","7","4","2.0020138757694235","0.31851591380387545","100000","0.1809480028793216","0.4673626095533371","0.059232957573980095","0","0.09252095967531204"
"rare-jazz-1382","ha3g3azv","rare-jazz-1382","finished","-","ankeshanand","","2020-06-25T18:23:25.000Z","7619","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","pong","1","84","5","0","5000","0","false","pong","1","27000","84","5","0","84","0","0","0","1","0","pong","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","5","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","-0.12257721704479128","-0.12257721704479128","0.54463825932267","-0.10770169373034712","-0.6818035555804188","0.3838294374467736","-14.069230769230767","-14.069230769230767","-14.069230769230767","4.736263736263741","4.736263736263741","-8","-13","-20","0.16744366744366743","0.16744366744366743","0.18784048812377424","0.18784048812377424","2.7740236301429944","3839.876923076923","3839.876923076923","9278","3806.5","3086","596.554337139345","0.039429916726145896","0","0.3079911103352904","27.93076923076923","27.93076923076923","34","29","22","2.7740236301429944","-14.069230769230767","-14.069230769230767","-8","-13","-20","2.7740236301429944","0.3851827106952667","100000","0.28472092795595527","0.5634364202335477","0.10799537676908076","0","0.12917016446590424"
"pretty-sunset-1381","22q6csfz","pretty-sunset-1381","finished","-","ankeshanand","","2020-06-25T18:23:16.000Z","16464","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","frostbite","1","84","1","0","5000","0","false","frostbite","1","27000","84","1","0","84","0","0","0","1","0","frostbite","0","1","0.5","1","0","84","pytorch","5","1","256","true","0","10","true","5","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","1","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","7.385635082240489","7.385635082240489","7.715025979142121","7.395996430615317","2.7762152946065117","0.22966709720283715","269.6889400921659","269.6889400921659","269.6889400921659","0.2551009731688697","0.2551009731688697","270","270","220","0.7772289627220293","0.7772289627220293","0.047895289868173305","0.047895289868173305","3.150600452039677","575.9354838709677","575.9354838709677","665","567","460","30.83919171287075","0.043382730455696586","0","0.21725881829410792","26.96889400921659","26.96889400921659","27","27","22","0.31506004520396774","26.96889400921659","26.96889400921659","27","27","22","0.31506004520396774","0.3000843924060464","100000","0.3902951807096601","0.7424110201239585","0.2822178493790328","0","0.15696601569652557"
"visionary-plasma-1380","ehw5ktav","visionary-plasma-1380","finished","-","ankeshanand","","2020-06-25T18:22:51.000Z","12279","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","bank_heist","1","84","1","0","5000","0","false","bank_heist","1","27000","84","1","0","84","0","0","0","1","0","bank_heist","0","1","0.5","1","0","84","pytorch","5","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","1","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","4.226206757618938","4.226206757618938","4.401205505849802","4.249536557677872","1.6748814513523065","0.12174961789528294","211.6488549618321","211.6488549618321","211.6488549618321","5.365458015267176","5.365458015267176","270","210","150","0.4752078338431578","0.4752078338431578","0.2672199958882556","0.2672199958882556","20.94045489860818","762.9694656488549","762.9694656488549","1171","751","605","69.50908984780476","0.06337317541735246","0","0.21066602873057128","21.07175572519084","21.07175572519084","27","21","15","1.961315760618086","21.07175572519084","21.07175572519084","27","21","15","1.961315760618086","0.2575087939195335","100000","0.216296672334522","0.603840885925293","0.07350643958039582","0","0.1352233737707138"
"fragrant-sound-1379","3iwxpihn","fragrant-sound-1379","finished","-","ankeshanand","","2020-06-25T18:22:49.000Z","8630","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","breakout","1","84","3","0","5000","0","false","breakout","1","27000","84","3","0","84","0","0","0","1","0","breakout","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","3","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","0.000029151373774461746","0.000029151373774461746","0.0006577439492812059","1.6300366588101752e-43","0","0.00013133711877431884","0.875","0.875","1.407","-4.125000000000001","-1.465","2","1","0","-0.002065081351689612","-0.0007334167709637044","-0.028645833333333332","-0.010173611111111107","0.4389855730355308","20737.916666666668","20737.916666666668","27001","27001","6097","7694.119994713857","0.0007168448888725834","0","0.05220820766910911","0.875","0.875","2","1","0","0.4389855730355308","0.875","0.875","2","1","0","0.4389855730355308","1.0656205220639705","100000","0.02888071232195944","0.00020563012112324945","0.01079856587597169","0","0.000246579060330987"
"ruby-serenity-1378","36ckoq94","ruby-serenity-1378","crashed","-","ankeshanand","","2020-06-25T18:22:38.000Z","10192","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","frostbite","1","84","1","0","5000","0","false","frostbite","1","27000","84","1","0","84","0","0","0","1","0","frostbite","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","1","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","1.848803932726386","1.848803932726386","5.461293822332407","1.7056693856626235","0","1.17580676192141","70.99","70.99","70.99","0.007223053892215559","0.007223053892215559","230","70","0","0.022006841505131096","0.022006841505131096","0.0013561306944607078","0.0013561306944607078","39.89887091134284","382.188","382.188","613","377.5","241","68.153522696923","0.044953666077181695","0","0.4405543201863766","7.099","7.099","23","7","0","3.989887091134285","7.099","7.099","23","7","0","3.989887091134285","0.3719923649594188","70000","0.3843275926791131","0.8992035346657038","0.10429773593470454","0","0.13618424534797668"
"fragrant-flower-1377","b3ljgct8","fragrant-flower-1377","crashed","-","ankeshanand","","2020-06-25T18:22:37.000Z","10204","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","assault","1","84","5","0","5000","0","false","assault","1","27000","84","5","0","84","0","0","0","1","0","assault","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","5","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","2.233217423814008","2.233217423814008","5.088706991299732","2.2583131387823494","0.13103964507700702","0.8484413952632888","239.52828054298644","239.52828054298644","239.52828054298644","0.08203199493767449","0.08203199493767449","462","231","63","0.005460779360768485","0.005460779360768485","0.03296435824285302","0.03296435824285302","73.16055217657275","565.0361990950227","565.0361990950227","882","571","212","114.23415482481388","0.06482733073979616","0","0.5277074643418193","11.406108597285067","11.406108597285067","22","11","3","3.483835817932036","11.406108597285067","11.406108597285067","22","11","3","3.483835817932036","0.4613260692074895","60000","0.4763151426941156","1.0349026362210512","0.06820004541501402","0","0.09636959433555604"
"fresh-haze-1376","1wdypm3g","fresh-haze-1376","crashed","-","ankeshanand","","2020-06-25T18:22:37.000Z","8869","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","pong","1","84","3","0","5000","0","false","pong","1","27000","84","3","0","84","0","0","0","1","0","pong","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","3","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","-1.5414597260552956","-1.5414597260552956","0.019857851140091212","-1.7055276233272023","-1.9195550521720293","0.3783109270416975","-20.287292817679557","-20.287292817679557","-20.287292817679557","0.2947908445146021","0.2947908445146021","-15","-21","-21","0.010421898543445518","0.010421898543445518","0.011691421595479956","0.011691421595479956","0.9155725804026936","920.5819521178636","920.5819521178636","1395","901","757","109.01296747446548","0.04450905201537535","0","0.4087413908094168","21.712707182320443","21.712707182320443","27","21","21","0.9155725804026936","-20.287292817679557","-20.287292817679557","-15","-21","-21","0.9155725804026936","0.33411595319733023","90000","0.30041639321893454","0.6475173408642412","0.13364432269819082","0","0.1188010722398758"
"different-forest-1375","3mvzzq77","different-forest-1375","finished","-","ankeshanand","","2020-06-25T18:22:27.000Z","9763","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","frostbite","1","84","2","0","5000","0","false","frostbite","1","27000","84","2","0","84","0","0","0","1","0","frostbite","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","2","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","6.434708469211154","6.434708469211154","6.875558266298043","6.446466603602843","1.4224670299226876","0.2409958986960545","242.5933400605449","242.5933400605449","242.5933400605449","0.2212990769218375","0.2212990769218375","270","250","150","0.6742430256957237","0.6742430256957237","0.04154897296183275","0.04154897296183275","10.363480671524464","504.2532795156408","504.2532795156408","591","506","410","10.77919974608824","0.029525995910540222","0","0.33194866351038216","24.25933400605449","24.25933400605449","27","25","15","1.0363480671524463","24.25933400605449","24.25933400605449","27","25","15","1.0363480671524463","0.3260536905184388","100000","0.30745355518981815","0.6165528942748905","0.08015239921733737","0","0.13208217918872833"
"colorful-snowflake-1374","ccceaa6h","colorful-snowflake-1374","crashed","-","ankeshanand","","2020-06-25T18:22:13.000Z","10221","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","pong","1","84","4","0","5000","0","false","pong","1","27000","84","4","0","84","0","0","0","1","0","pong","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","4","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","-1.4877980736132883","-1.4877980736132883","0.1810662013483014","-1.6224970358005195","-1.9195550521720293","0.41636330816755535","-20.24118738404453","-20.24118738404453","-20.24118738404453","0.3277232971110527","0.3277232971110527","-16","-20","-21","0.011586177170592762","0.011586177170592762","0.012997524531316524","0.012997524531316524","0.9304632477563276","926.87012987013","926.87012987013","1358","913","757","113.4124666270844","0.04738985996106639","0","0.3610138674959541","21.75881261595547","21.75881261595547","26","22","21","0.9304632477563276","-20.24118738404453","-20.24118738404453","-16","-20","-21","0.9304632477563276","0.4916264033362269","60000","0.3303127389229834","0.861106387540698","0.14561042133383453","0","0.1003052145242691"
"bright-haze-1373","3un3aie2","bright-haze-1373","finished","-","ankeshanand","","2020-06-25T18:22:10.000Z","18599","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","breakout","1","84","4","0","5000","0","false","breakout","1","27000","84","4","0","84","0","0","0","1","0","breakout","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","4","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","1.6507135049414274","1.6507135049414274","1.9243581799395668","1.6291441516939489","1.370003232091269","0.11186705590354187","7.027","7.027","7.027","26.635000000000005","26.635000000000005","15","6","3","0.013334167709637046","0.013334167709637046","0.18496527777777777","0.18496527777777777","2.2552762580225068","330.409","330.409","9714","271","231","348.0715468391521","0.014184944234602152","0","0.2656767575606704","5.716","5.716","9","5","3","0.8504963256828332","5.716","5.716","9","5","3","0.8504963256828332","0.31585562493801117","100000","0.23474014951847497","0.4660543297931552","0.07256287707407028","0","0.0714087262749672"
"northern-firefly-1372","3fnkhsp0","northern-firefly-1372","crashed","-","ankeshanand","","2020-06-25T18:22:05.000Z","10237","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","boxing","1","84","1","0","5000","0","false","boxing","1","27000","84","1","0","84","0","0","0","1","0","boxing","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","1","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","-0.26913055490476506","-0.26913055490476506","2.825989149918682","-0.1057317774506316","-4.924378423336763","1.1804763235750495","1.1321428571428571","1.1321428571428571","1.1321428571428571","10.32142857142857","10.32142857142857","21","1","-16","0.014395297868101214","0.014395297868101214","0.08601190476190475","0.08601190476190475","5.317797178976902","1781.3392857142858","1781.3392857142858","1785","1781","1778","2.207752458580297","0.12862230730615556","0","0.529099422082305","52.832142857142856","52.832142857142856","74","52","32","7.585020650288707","1.6178571428571429","1.6178571428571429","13","2","-14","4.566223320005633","0.4053930301502347","60000","0.4996480795547366","1.1161932729959487","0.10562629585787654","0","0.12631835043430328"
"dazzling-frog-1371","2iehq4ik","dazzling-frog-1371","crashed","-","ankeshanand","","2020-06-25T18:21:31.000Z","10288","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","boxing","1","84","4","0","5000","0","false","boxing","1","27000","84","4","0","84","0","0","0","1","0","boxing","0","1","0.5","1","0","84","pytorch","1","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","4","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","-0.40228787695307994","-0.40228787695307994","2.76342512879224","-0.2328859766958551","-5.773203499756205","1.3419048565331078","-0.03214285714285714","-0.03214285714285714","-0.03214285714285714","-1.3214285714285714","-1.3214285714285714","18","0","-28","-0.0018429966128710896","-0.0018429966128710896","-0.011011904761904764","-0.011011904761904764","5.5060715559818","1781.5607142857143","1781.5607142857143","1785","1782","1778","2.1052382433407604","0.1066590937063098","0","0.4197533649593592","53.22857142857143","53.22857142857143","81","53","33","7.764702972097384","1.0857142857142856","1.0857142857142856","17","1","-21","4.808453440535316","0.442567536623776","60000","0.4222458281502128","1.0284807751953602","0.12949590090438723","0","0.14169196784496307"
"smart-puddle-1370","3ud9n7qg","smart-puddle-1370","finished","-","ankeshanand","","2020-06-25T18:20:57.000Z","12330","","0.001","0","0","32","10","0.99","true","5000","0.0001","2000","10","0.5","100000","true","32","1000000","1","1","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","0","true","0","0.25","1","256","1","0","nature","true","breakout","1","84","1","0","5000","0","false","breakout","1","27000","84","1","0","84","0","0","0","1","0","breakout","0","1","0.5","1","0","84","pytorch","5","1","256","true","0","10","true","1","0","1","1","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","1000000","50000000","1","1","500000","1000","1","1000","0.01","1","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","1.4545636463930678","1.4545636463930678","1.8962367682202887","1.289601735815962","1.184627408291106","0.2749893527567933","7.137931034482759","7.137931034482759","7.137931034482759","27.1896551724138","27.1896551724138","9","7","4","0.013611842389193388","0.013611842389193388","0.18881704980842912","0.18881704980842912","1.3612113032121522","2458.3349753694583","2458.3349753694583","27001","393","247","3889.834260922524","0.01743159559541382","0","0.21485880704000593","6.236453201970443","6.236453201970443","9","6","4","1.998337050405103","6.236453201970443","6.236453201970443","9","6","4","1.998337050405103","0.2647265875995159","100000","0.13651095762774348","0.32134306413307784","0.05082047841958701","0","0.078823521733284"
